Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Valence,Energy,Loudness,Key,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Tempo,Time_Signature
122,Pa Mí - Remix,Dalex,382967,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH,2019,3,7g8YaUQABMal0zWe7a2ijz,0.688,0.62,0.727,-8.029,11,0,0.22,0.753,5.32e-06,0.157,170.011,4
123,Bella e rovinata,Irama,382858,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B,2019,3,5uPQRVuGquShCnqzuOTq4B,0.549,0.646,0.444,-6.586,10,1,0.0428,0.258,0.0,0.0847,156.012,4
124,Ella Quiere Beber - Remix,Anuel AA,382296,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019,3,3f5lA8nnc4YYF1qf78WpHw,0.75,0.665,0.697,-3.083,8,1,0.124,0.265,0.0,0.0515,95.239,4
125,Habitué - Italian Remix,Dosseh,381275,https://open.spotify.com/track/3z50RSsxr4gvmTu8MXmoKv,2019,3,3z50RSsxr4gvmTu8MXmoKv,0.53,0.369,0.412,-10.066,4,0,0.0668,0.608,0.0,0.121,129.452,4
126,Il ballo delle incertezze,Ultimo,377042,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu,2019,3,0Wq6iAraiUpSbBSPmv4gLu,0.654,0.76,0.413,-5.058,3,1,0.185,0.445,0.0,0.0548,144.098,4
127,Cosa ti aspetti da me,Loredana Bertè,376140,https://open.spotify.com/track/0zTTbiHlCRzrA5O9F6Vnem,2019,3,0zTTbiHlCRzrA5O9F6Vnem,0.649,0.842,0.432,-4.19,6,1,0.0542,0.0539,0.0,0.127,92.99,4
128,SPARARE ALLA LUNA (feat. Coez),Salmo,374986,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1,2019,3,4spkZ6gRKh827yp6JI6TN1,0.732,0.681,0.151,-7.665,4,0,0.259,0.381,0.000177,0.111,85.041,4
129,Someone You Loved,Lewis Capaldi,373878,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2019,3,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446,-5.679,1,1,0.0319,0.751,0.0,0.105,109.891,4
130,Bohemian Rhapsody - Remastered 2011,Queen,373484,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,3,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228,-9.961,0,0,0.0536,0.288,0.0,0.243,143.883,4
131,In My Mind,Dynoro,372520,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,3,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,0.163,-5.335,6,1,0.149,0.176,1.1e-05,0.118,125.905,4
132,Brutti sogni,Nayt,370811,https://open.spotify.com/track/3uRsF8kteU4tahegykQL73,2019,3,0OqqUb8qENZbaltLdr124K,0.605,0.64,0.403,-6.171,5,0,0.11,0.0682,0.0,0.0946,122.863,4
133,Veleno 6,MadMan,366580,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH,2019,3,7GfXjqXD9aBvDoBdZ7EwPH,0.753,0.846,0.636,-6.846,2,1,0.0936,0.193,0.0,0.29,147.871,4
135,you should see me in a crown,Billie Eilish,362698,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2019,3,3XF5xLJHOQQRbWya6hBp7d,0.678,0.533,0.323,-10.485,4,1,0.186,0.462,0.219,0.139,150.455,4
136,Sopra,Gazzelle,359466,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO,2019,3,5d5hgQCHyzkPrxWejb69St,0.763,0.487,0.21,-5.956,0,0,0.264,0.0335,0.0,0.118,135.904,4
137,La fine del mondo,Anastasio,356691,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB,2019,3,3c5ZPBOMDO1HLHRrQEwpNW,0.83,0.667,0.406,-8.125,8,0,0.168,0.325,6.1e-06,0.117,114.989,4
138,Without Me,Halsey,356632,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,3,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,0.662,-2.827,7,1,0.0738,0.00286,0.0,0.237,112.238,4
139,NewJeans,Capo Plaza,355859,https://open.spotify.com/track/1C8KgGduDWKvwbFiqARcFq,2019,3,1C8KgGduDWKvwbFiqARcFq,0.642,0.84,0.802,-5.047,1,0,0.0556,0.0637,0.0,0.309,159.938,4
140,xanny,Billie Eilish,354653,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,2019,3,4QIo4oxwzzafcBWkKjDpXY,0.521,0.125,0.0528,-17.832,9,1,0.239,0.751,0.00207,0.265,111.554,4
141,Morto Mai,Lazza,352985,https://open.spotify.com/track/2Ri0436JKFUsd3B3xa2jCe,2019,3,2Ri0436JKFUsd3B3xa2jCe,0.645,0.813,0.551,-5.448,7,0,0.107,0.121,0.0,0.127,82.676,4
142,Solletico (feat. Tedua & The Night Skinny),Rkomi,352786,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX,2019,3,6gan8nbS78t2sUy0M9UpAX,0.554,0.724,0.34,-6.537,1,1,0.187,0.0493,0.0,0.1,148.526,4
143,Keanu Reeves (feat. Achille Lauro),Gemitaiz,351420,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w,2019,3,1MGXWglFoINJdrcp2W0U0w,0.811,0.59,0.166,-7.794,4,1,0.0437,0.0267,9.93e-06,0.111,102.709,4
144,Old Town Road,Lil Nas X,350462,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019,3,2YpeDb67231RjR0MgVLzsG,0.878,0.619,0.639,-5.56,6,1,0.102,0.0533,0.0,0.113,136.041,4
145,Money Rain,Boro Boro,350139,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1,2019,3,1kuSXR7D6H02EsHcK4ULFD,0.752,0.633,0.682,-5.45,0,1,0.0464,0.183,0.00707,0.0787,109.998,4
146,Esclavo de Tus Besos,Manuel Turizo,349716,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019,3,3g4UyIcQwutiG0TfW32GnX,0.805,0.671,0.522,-5.316,5,1,0.111,0.113,0.0,0.278,90.979,4
147,Nuovi Jeans,Nashley,347709,https://open.spotify.com/track/0N1pKkjhVwKZWFLF47R1tv,2019,3,0N1pKkjhVwKZWFLF47R1tv,0.669,0.451,0.263,-9.83,0,1,0.142,0.277,0.0,0.113,159.969,4
148,Rollercoaster,Emis Killa,347426,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf,2019,3,5L95vS64rG1YMIFm1hLjyZ,0.421,0.79,0.279,-6.227,10,1,0.0538,0.00205,0.000309,0.148,162.024,4
149,Giuro Che (feat. Priestess & Quentin40),Gemitaiz,347163,https://open.spotify.com/track/0Pi8hOfhyPYQOg8PL6tcT9,2019,3,0Pi8hOfhyPYQOg8PL6tcT9,0.841,0.696,0.601,-6.405,11,0,0.0858,0.162,0.0,0.0808,145.005,4
150,La mia voce,Nayt,346327,https://open.spotify.com/track/6tgQxjeSlrP4J6jjYfjb7R,2019,3,0jqyqG1qDXeE1DnEgHjz3i,0.367,0.525,0.243,-5.948,6,0,0.0382,0.638,0.0,0.115,83.914,5
151,Here With Me,Marshmello,346311,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019,3,5icOoE6VgqFKohjWWNp0Ac,0.791,0.565,0.181,-3.933,5,0,0.0439,0.0623,0.0,0.156,99.961,4
152,Fame (feat. Madman),Nayt,345847,https://open.spotify.com/track/5Jny3m9XarSYHvxCldiYdE,2019,3,5Jny3m9XarSYHvxCldiYdE,0.915,0.815,0.796,-6.745,9,0,0.0838,0.291,0.0,0.138,114.996,4
154,HO PAURA DI USCIRE,Salmo,342927,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi,2019,3,0nFCpnM7nistUWXRZpzOWM,0.838,0.853,0.692,-5.126,4,1,0.283,0.168,0.0,0.545,119.939,4
155,Iside (feat. Luchè),Lazza,341679,https://open.spotify.com/track/6BNMAb82xLiPv1ZngMQOBK,2019,3,6BNMAb82xLiPv1ZngMQOBK,0.714,0.795,0.668,-6.956,11,0,0.293,0.125,0.0,0.146,84.965,4
156,Trap Phone (feat. Capo Plaza),Guè Pequeno,335176,https://open.spotify.com/track/4dcMymOM4uDaH0NrwdktgN,2019,3,4dcMymOM4uDaH0NrwdktgN,0.749,0.664,0.248,-5.414,1,0,0.0591,0.11,0.0,0.296,118.032,4
157,Popstar,Sfera Ebbasta,331473,https://open.spotify.com/track/1fIuF52zouQWN13q3X9FHk,2019,3,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,0.45,-4.818,5,0,0.261,0.057,0.0,0.134,163.071,4
158,Allenamento #2,Capo Plaza,331377,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC,2019,3,3RsSxNSorUqe9K4qEGTlGC,0.86,0.601,0.0589,-7.247,1,0,0.509,0.406,0.0,0.103,80.019,4
160,Vaina Loca,Ozuna,328936,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,3,48zFZh27QU5qsrBjn4C2FA,0.754,0.805,0.555,-4.249,6,1,0.0752,0.315,0.0,0.203,93.982,4
161,Le luci della città,Coez,327765,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m,2019,3,381VH1JFj9q08V1OMlPU5m,0.582,0.544,0.142,-6.591,7,1,0.0362,0.393,2.18e-06,0.135,129.933,4
162,Nera,Irama,326862,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX,2019,3,3ZsWgbviZR93GPJIlxuaAG,0.33,0.678,0.463,-7.093,11,1,0.0412,0.593,0.000145,0.0758,90.015,4
163,New York,Thegiornalisti,324034,https://open.spotify.com/track/1nhEQjgj0NrtAoDuFEhMEL,2019,3,6yjKlmm7vOszkXEUku1EM1,0.506,0.373,0.195,-9.473,0,1,0.0347,0.495,3.72e-05,0.324,121.268,4
164,Te Boté - Remix,Nio Garcia,322124,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019,3,3V8UKqhEK5zBkBb6d6ub8i,0.903,0.675,0.442,-3.445,11,0,0.214,0.542,1.28e-05,0.0595,96.507,4
166,Chic,Izi,318033,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3,2019,3,4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,0.0397,-7.507,10,1,0.347,0.629,0.0,0.113,122.947,4
167,Giovane fuoriclasse,Capo Plaza,315880,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc,2019,3,7GFCOl2gVEv9d6gwdY5Fvb,0.555,0.702,0.0883,-5.002,1,1,0.26,0.518,0.0,0.086,133.036,4
168,Cazal (feat. Izi),Lazza,314944,https://open.spotify.com/track/1f2HUukV14tz4cBtqpYJBb,2019,3,1f2HUukV14tz4cBtqpYJBb,0.727,0.782,0.601,-6.619,2,0,0.156,0.0468,0.0,0.32,128.049,4
169,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,312767,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi,2019,3,2bzitsPcImYC6DZWvvLCQi,0.634,0.662,0.244,-7.543,6,1,0.0325,0.000479,0.00142,0.111,90.011,4
170,Devuelveme,Ozuna,312209,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7,2019,3,0qZastNEpVYJMdYjsOmGfC,0.572,0.787,0.289,-6.886,0,1,0.0776,0.0958,0.0,0.088,154.024,4
171,my strange addiction,Billie Eilish,311817,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,2019,3,3Tc57t9l2O8FwQZtQOvPXK,0.939,0.305,0.563,-10.952,8,0,0.354,0.35,0.000169,0.105,100.029,4
172,TVTB (feat. Dark Polo Gang),Fedez,310778,https://open.spotify.com/track/3J1ZGGnDdhfAN3z4qRRonq,2019,3,3J1ZGGnDdhfAN3z4qRRonq,0.806,0.682,0.529,-6.435,1,0,0.12,0.0872,0.0,0.195,104.039,4
173,Sogni appesi,Ultimo,310267,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ,2019,3,2HgBmx6tfhRO417ahshpeQ,0.732,0.428,0.639,-9.654,9,1,0.119,0.904,0.0,0.137,127.413,4
174,Peace & Love,Charlie Charles,308111,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD,2019,3,3Owfp723o5on470xzKIR0v,0.102,0.124,0.0377,-26.539,8,0,0.0428,0.771,0.876,0.146,78.867,4
175,Guai,Shiva,306515,https://open.spotify.com/track/2nRWqhOJRXt2vV30xXrNVy,2019,3,5WClRxIHHLl55PebglWzcy,0.755,0.5,0.581,-8.535,2,0,0.127,0.135,0.0,0.14,84.976,4
176,We Can Do Better,Matt Simons,306398,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk,2019,3,6gq6xnLUsQi92zO9lmAKDO,0.638,0.689,0.735,-4.853,8,1,0.0573,0.0366,2.25e-05,0.0663,91.009,4
177,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,300862,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,3,2LskIZrCeLxRvCiGP8gxlh,0.703,0.723,0.288,-5.45,9,0,0.0412,0.0302,2.06e-06,0.126,104.969,4
178,Questa nostra stupida canzone d'amore,Thegiornalisti,299947,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3,2019,3,1Kw6V4wiZKTVwLZ5YcYJR3,0.509,0.672,0.425,-5.477,0,1,0.0363,0.238,0.0,0.125,78.084,4
179,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,297688,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2,2019,3,5CLGzJsGqhCEECcpnFQA8x,0.653,0.809,0.55,-4.057,0,1,0.0474,0.194,0.0,0.165,92.213,4
180,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,297317,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,3,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.913,-5.574,2,1,0.0466,0.556,0.0,0.0703,89.911,4
181,Acqua Calda E Limone (feat. Ernia),Rkomi,294272,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN,2019,3,2OIXm3ZM0pbSXQYrq9C5RN,0.581,0.68,0.309,-7.746,5,0,0.264,0.147,0.0,0.551,99.788,4
182,Scusa ma (prod. Dr. Cream),Quentin40,292064,https://open.spotify.com/track/2IitLxiGUjYQLevNJVBIkj,2019,3,7IztU6X7s6nbrTkuVSBTGv,0.666,0.622,0.16,-7.785,0,0,0.0461,0.0744,5.27e-05,0.0849,109.939,4
183,Fateme Cantà,Ultimo,290969,https://open.spotify.com/track/5GjGs4VemQDxf9ezVFhT19,2019,3,3khEqTNuOQH20EejKha7FR,0.543,0.417,0.195,-8.527,5,1,0.0354,0.6,0.0,0.0904,136.208,3
184,Re Mida,Lazza,290775,https://open.spotify.com/track/7fnHSgIITveyrYBAA1sxKR,2019,3,7HOh9HlhVeZ0Muaga8A7Me,0.721,0.601,0.328,-8.949,11,1,0.241,0.199,0.0,0.607,149.964,4
185,Certe donne brillano,Ligabue,287033,https://open.spotify.com/track/6epYb6nGbLHllNcXodSmm7,2019,3,6epYb6nGbLHllNcXodSmm7,0.627,0.821,0.643,-4.955,2,1,0.0312,0.0236,0.0,0.325,133.065,4
186,La stella più fragile dell'universo,Ultimo,286930,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y,2019,3,3iHqUSg0LBRxAF5CzjBK9y,0.584,0.261,0.34,-8.293,7,1,0.0569,0.912,0.0,0.134,137.354,4
187,Felicità puttana,Thegiornalisti,286892,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5,2019,3,695AOnYHYnvHIMaTNKjkA5,0.692,0.856,0.686,-4.816,0,1,0.127,0.00763,1.89e-05,0.305,93.975,4
188,Pablo,Rvssian,286628,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d,2019,3,0fBipGsPTv6yilC8z9BOQl,0.779,0.775,0.949,-4.46,1,1,0.07,0.176,0.0,0.0447,96.052,4
189,"Bella Giornata (prod. Dogslife, Mago del blocco) (feat. Dogslife & Mago del Blocco)",OG Eastbull,286319,https://open.spotify.com/track/76xea5TfeyVu8c4dGWpFD2,2019,3,76xea5TfeyVu8c4dGWpFD2,0.744,0.68,0.801,-4.98,7,1,0.332,0.627,4.44e-06,0.117,132.013,4
190,Faccio un casino,Coez,282440,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0,2019,3,6qNXkVk19OYLu4CoqjDfZ0,0.742,0.49,0.509,-6.482,7,1,0.0513,0.562,0.0,0.191,82.994,4
191,Nonno Hollywood,Enrico Nigiotti,280250,https://open.spotify.com/track/0MzRAGZ08ejMYriMw29Roz,2019,3,0MzRAGZ08ejMYriMw29Roz,0.622,0.56,0.334,-5.256,7,1,0.0562,0.159,0.0,0.139,126.031,4
192,RICCHI E MORTI,Salmo,279514,https://open.spotify.com/track/2sCkQ5AoGNKy0urYd2E3BT,2019,3,2sCkQ5AoGNKy0urYd2E3BT,0.863,0.901,0.584,-5.244,5,0,0.303,0.152,0.0,0.526,125.009,4
193,R8,MadMan,279415,https://open.spotify.com/track/1Z5y1PBVbvBdl98UPybxdb,2019,3,5ykI8wLQhW5OM9JxEpWLyV,0.709,0.615,0.628,-6.026,6,1,0.416,0.52,0.0,0.141,143.93,4
194,Fotografia (feat. Francesca Michielin & Fabri Fibra),Carl Brave,279207,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu,2019,3,3fw3W15QK6a9UxJGgndtYu,0.707,0.539,0.423,-5.321,0,0,0.169,0.0438,0.0,0.0959,167.125,4
195,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,278059,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,3,27rdGxbavYJeBphck5MZAF,0.601,0.794,0.244,-5.844,7,0,0.0671,0.00987,1.36e-06,0.388,114.066,4
196,Borsello (feat. Sfera Ebbasta & DrefGold),Guè Pequeno,275476,https://open.spotify.com/track/31wSmTMwl9CIr1RQds2Tvy,2019,3,31wSmTMwl9CIr1RQds2Tvy,0.77,0.584,0.625,-7.453,2,0,0.226,0.36,0.0,0.208,154.028,4
197,ilomilo,Billie Eilish,274837,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD,2019,3,7qEKqBCD2vE5vIBsrUitpD,0.855,0.423,0.572,-15.044,5,0,0.0585,0.724,0.469,0.0896,120.02,4
198,Casa Mia (feat. Luchè & Capo Plaza),Noyz Narcos,273826,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc,2019,3,6NnO2rbViEDhX6wewADukc,0.465,0.738,0.289,-7.872,1,1,0.375,0.142,0.0,0.335,188.133,4
199,Amore e Capoeira,Takagi & Ketra,272875,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk,2019,3,5Vwqy3CS2aCB6jcgm1qWfk,0.827,0.697,0.836,-4.368,11,0,0.142,0.122,0.0,0.044,118.083,4
200,Torna Da Me,Luche,271722,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4,2019,3,3cht84Looy1rM6dDSqfuX8,0.512,0.297,0.362,-15.03,4,0,0.0481,0.661,0.0,0.114,172.056,3
1,Mademoiselle,Sfera Ebbasta,2993625,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c,2019,3,1ap0jC7oBgpe0KFtpy0Q8r,0.903,0.573,0.519,-6.249,11,1,0.192,0.406,0.0,0.211,128.009,4
2,Soldi,Mahmood,2978850,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3,2019,3,26ky3sBMKv31Kpvil5pGDh,0.347,0.769,0.524,-7.747,8,1,0.0614,0.0322,0.000737,0.117,118.074,4
3,Con Calma,Daddy Yankee,2819609,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,3,2EBKmd9f39SGoqAkDoh2Ug,0.737,0.86,0.656,-2.652,8,0,0.0594,0.11,1.94e-06,0.0574,93.989,4
4,Per Un Milione,Boomdabash,2418138,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w,2019,3,5L1HQLXeih82ecmY0tOH7w,0.741,0.744,0.898,-4.099,7,0,0.0472,0.103,0.0,0.0852,85.987,4
5,I Tuoi Particolari,Ultimo,2173968,https://open.spotify.com/track/524euygKKFWurhvIdSrkg6,2019,3,524euygKKFWurhvIdSrkg6,0.659,0.588,0.297,-5.682,0,1,0.063,0.632,0.0,0.124,135.884,4
6,È sempre bello,Coez,2120402,https://open.spotify.com/track/18LXrvm337xqvFxpaB9Puj,2019,3,6IdiuMw1FSAvU3e6bgWQVX,0.692,0.63,0.499,-6.792,8,1,0.164,0.0732,0.0,0.0865,110.919,5
7,Calma - Remix,Pedro Capó,2051890,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,3,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,0.761,-4.218,11,0,0.0524,0.323,0.0,0.143,126.899,4
8,Sweet but Psycho,Ava Max,1870898,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,3,7DnAm9FOTWE3cUvso43HhI,0.72,0.706,0.62,-4.719,1,1,0.0473,0.0684,0.0,0.166,133.002,4
9,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,1865526,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,2019,3,2fkVZYFv9hOejIsLzZy8ad,0.755,0.501,0.267,-9.551,1,1,0.189,0.0867,1.45e-06,0.146,134.998,4
10,Baila Baila Baila,Ozuna,1691679,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,3,7mWFF4gPADjTQjC97CgFVt,0.785,0.572,0.49,-7.504,2,1,0.123,0.0598,0.0,0.218,100.016,4
11,La ragazza con il cuore di latta,Irama,1660681,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf,2019,3,0NmyHZZMfVBiUSOfDmz9Bf,0.612,0.687,0.305,-7.093,0,1,0.182,0.279,0.0,0.209,99.939,4
12,Stamm Fort (feat. Sfera Ebbasta),Luche,1430243,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD,2019,3,7iTTQvztpfrDneVSX9IGBD,0.78,0.521,0.643,-5.094,0,1,0.123,0.0983,0.000125,0.0967,160.087,4
13,Senza farlo apposta,Shade,1366973,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF,2019,3,4rwKn954sAK61ojiPVIxuP,0.518,0.822,0.314,-4.546,1,1,0.0645,0.3,0.0,0.067,127.793,4
14,Blu (feat. Elisa),Rkomi,1300422,https://open.spotify.com/track/2eueTqGBtT6cw8gILPmS5q,2019,3,0Q4v8N758nx98YxObfqkNC,0.745,0.88,0.356,-5.149,8,1,0.0654,0.0255,0.0,0.157,100.002,4
15,Shallow,Lady Gaga,1295735,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,3,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,0.323,-6.362,7,1,0.0308,0.371,0.0,0.231,95.799,4
16,Adan y Eva,Paulo Londra,1209433,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019,3,6FyRXC8tJUh863JCkyWqtk,0.767,0.709,0.72,-4.47,1,1,0.336,0.323,0.0,0.0676,171.993,4
17,Hola (I Say) (feat. Tom Walker),Marco Mengoni,1176409,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi,2019,3,42LrSpEHmXHfjEH8NeiQQi,0.533,0.669,0.141,-4.875,2,1,0.0465,0.244,0.0,0.0965,145.721,4
18,Wow.,Post Malone,1173481,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,3,7xQAfvXzm3AkraOtGPWIZg,0.829,0.539,0.388,-7.359,11,0,0.208,0.136,1.78e-06,0.103,99.96,4
19,Happier,Marshmello,1161332,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,3,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,0.671,-2.749,5,1,0.0452,0.191,0.0,0.167,100.015,4
20,Happy Birthday,Sfera Ebbasta,991469,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2,2019,3,2bnTgPFD75vbq1AhxLJfMu,0.866,0.387,0.79,-11.011,4,1,0.0345,0.403,0.0,0.145,94.976,3
21,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,988374,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc,2019,3,3xGD5KhnizETt7KQwxtUAc,0.698,0.636,0.313,-5.844,8,1,0.034,0.167,0.0,0.125,107.282,3
22,Catrame (feat. Tedua),Lazza,939492,https://open.spotify.com/track/5qbVso0dAtoI2gFhj7V8oG,2019,3,5qbVso0dAtoI2gFhj7V8oG,0.735,0.679,0.742,-7.946,0,0,0.28,0.0663,0.0,0.13,74.502,4
23,Cascare nei tuoi occhi,Ultimo,938703,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M,2019,3,60oJSn5MTG2VNvCJKwd65M,0.732,0.46,0.405,-8.629,0,1,0.104,0.541,0.0,0.0896,67.983,4
24,High Hopes,Panic! At The Disco,921238,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,3,1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,0.681,-2.729,5,1,0.0618,0.193,0.0,0.064,82.014,4
25,90MIN,Salmo,919916,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6,2019,3,3Ls9yKzshQye18Tx2AvOb6,0.549,0.765,0.513,-5.138,1,1,0.309,0.0253,0.0,0.855,122.002,4
26,Secreto,Anuel AA,914518,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,3,018irVw8GqwHmrCZHjfAJj,0.807,0.803,0.706,-4.156,11,1,0.126,0.6,0.0085,0.136,91.982,4
27,LUNEDI',Salmo,895084,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B,2019,3,1VNARx6Sm6ZYAsDMCGiU1B,0.571,0.762,0.467,-8.225,10,1,0.46,0.425,7.55e-06,0.114,124.382,4
28,Rolls Royce (feat. Boss Doms & Frenetik&Orang3),Achille Lauro,883489,https://open.spotify.com/track/68IBz8C8oFUIVC4Xgf0f0g,2019,3,6RrHjDbTT8ibYqSBsZbmRA,0.643,0.922,0.308,-3.907,9,1,0.0641,0.00582,0.0,0.643,141.913,4
29,Brutti sogni,Nayt,867539,https://open.spotify.com/track/0ECpJkYeMeV22bvmFIdVNN,2019,3,0OqqUb8qENZbaltLdr124K,0.605,0.64,0.403,-6.171,5,0,0.11,0.0682,0.0,0.0946,122.863,4
30,Torna a casa,Måneskin,864128,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85,2019,3,3590AAEoqH50z4UmhMIY85,0.425,0.638,0.45,-3.184,1,0,0.0759,0.426,0.0,0.177,81.396,4
31,Netflix,Lazza,860699,https://open.spotify.com/track/1XiF40UZiMZstIl37DdRaC,2019,3,2fmlkobTesiSyyzVYa6nkX,0.486,0.733,0.468,-3.511,7,1,0.0409,0.0427,0.0,0.162,94.948,4
32,Posso (feat. Max Gazzé),Carl Brave,855472,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6,2019,3,5N0nmOmc0MqPZTYKw4fVV6,0.736,0.878,0.854,-5.307,0,1,0.224,0.17,2.04e-05,0.0913,163.948,4
33,7 rings,Ariana Grande,854719,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,3,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,0.327,-10.732,1,0,0.334,0.592,0.0,0.0881,140.048,4
